,date,freq
0,2015-6-15,2.2
1,2015-7-1,2.1333330000000004
2,2015-7-16,2.375
3,2015-8-1,2.333333
4,2015-8-16,2.3125
5,2015-9-1,2.733333
6,2015-9-15,1.9333330000000002
7,2015-10-1,3.0
8,2015-10-16,2.4375
9,2015-11-1,2.666667
10,2015-11-15,1.7333330000000002
11,2015-12-1,1.6
12,2015-12-16,1.6875
13,2016-1-1,2.2
14,2016-1-16,2.1875
15,2016-2-1,2.214286
16,2016-2-14,2.071429
17,2016-3-1,2.333333
18,2016-3-16,1.5
19,2016-4-1,2.0
20,2016-4-15,1.7333330000000002
21,2016-5-1,2.333333
22,2016-5-16,2.375
23,2016-6-1,1.2
24,2016-6-15,2.733333
25,2016-7-1,2.933333
26,2016-7-16,3.0
27,2016-8-1,2.066667
28,2016-8-16,2.0
29,2016-9-1,1.533333
30,2016-9-15,2.6
31,2016-10-1,1.8666669999999999
32,2016-10-16,2.125
33,2016-11-1,1.7333330000000002
34,2016-11-15,2.6
35,2016-12-1,2.666667
36,2016-12-16,1.8125
37,2017-1-1,2.066667
38,2017-1-16,1.8125
39,2017-2-1,1.5714290000000002
40,2017-2-14,2.357143
41,2017-3-1,1.9333330000000002
42,2017-3-16,2.1875
43,2017-4-1,1.8
44,2017-4-15,1.533333
45,2017-5-1,2.8
46,2017-5-16,3.75
47,2017-6-1,2.4666669999999997
48,2017-6-15,1.9333330000000002
49,2017-7-1,3.4
50,2017-7-16,2.4375
51,2017-8-1,1.6
52,2017-8-16,2.1875
53,2017-9-1,2.266667
54,2017-9-15,2.8
55,2017-10-1,2.0
56,2017-10-16,1.8125
57,2017-11-1,3.333333
58,2017-11-15,2.266667
59,2017-12-1,1.9333330000000002
60,2017-12-16,1.5
61,2018-1-1,1.6
62,2018-1-16,2.25
63,2018-2-1,1.642857
64,2018-2-14,1.214286
65,2018-3-1,0.933333
66,2018-3-16,1.875
67,2018-4-1,1.333333
68,2018-4-15,2.4
69,2018-5-1,1.333333
70,2018-5-16,2.375
71,2018-6-1,2.5333330000000003
72,2018-6-15,1.8666669999999999
73,2018-7-1,2.4
74,2018-7-16,2.25
75,2018-8-1,2.666667
76,2018-8-16,2.0
77,2018-9-1,2.066667
78,2018-9-15,1.066667
79,2018-10-1,1.8666669999999999
80,2018-10-16,1.625
81,2018-11-1,2.1333330000000004
82,2018-11-15,2.266667
83,2018-12-1,2.266667
84,2018-12-16,3.4375
85,2019-1-1,1.6
86,2019-1-16,2.3125
87,2019-2-1,2.214286
88,2019-2-14,1.5714290000000002
89,2019-3-1,2.5333330000000003
90,2019-3-16,2.125
91,2019-4-1,2.266667
92,2019-4-15,2.2
93,2019-5-1,1.8
94,2019-5-16,3.375
95,2019-6-1,2.4
96,2019-6-15,3.2
97,2019-7-1,2.266667
98,2019-7-16,3.25
99,2019-8-1,3.1333330000000004
100,2019-8-16,3.375
101,2019-9-1,2.6
102,2019-9-1,2.846543156407643
103,2019-9-15,2.536957063351946
104,2019-10-1,2.5699596370338655
105,2019-10-16,2.6431271771445264
106,2019-11-1,3.0836211433071323
107,2019-11-15,3.08886682592375
108,2019-12-1,2.929666053103473
109,2019-12-16,2.4920141953149484
110,2020-1-1,2.637188053622004
111,2020-1-16,2.407218637850295
112,2020-2-1,2.614299708288166
113,2020-2-14,2.6525501679907104
114,2020-3-1,2.7582377547514954
115,2020-3-16,2.527184385324131
116,2020-4-1,2.4530145985269027
117,2020-4-15,2.9567764580879383
118,2020-5-1,4.117792901682266
119,2020-5-16,3.0723931132183337
120,2020-6-1,2.9577079969211955
121,2020-6-15,3.558358032860636
122,2020-7-1,3.30333964779953
123,2020-7-16,2.819276121289216
124,2020-8-1,3.1746784634925915
125,2020-8-16,2.976264524726082
126,2020-9-1,3.2698498596740806
127,2020-9-15,2.781873407355235
128,2020-10-1,2.6605302265877566
129,2020-10-16,3.6159062403381483
130,2020-11-1,3.151917433068374
131,2020-11-15,2.9600836668687047
132,2020-12-1,2.7691911725902703
133,2020-12-16,2.509537627443535
134,2021-1-1,3.002180795840596
135,2021-1-16,2.565854476590837
136,2021-2-1,2.322424864379362
137,2021-2-14,2.263869073032356
138,2021-3-1,2.8056572443566328
139,2021-3-16,2.4299846736102024
140,2021-4-1,3.018894849635812
141,2021-4-15,2.52426359052761
142,2021-5-1,3.6556618901429307
143,2021-5-16,3.3158868915661435
144,2021-6-1,2.968387260271081
145,2021-6-15,3.3829402295489466
146,2021-7-1,3.3075753781799153
147,2021-7-16,3.3816793667768597
148,2021-8-1,3.132776117371569
149,2021-8-16,3.0330074473954918
150,2021-9-1,2.571038845244364
151,2021-9-15,2.8479479570161086
