,date,freq
0,2015-6-15,0.6
1,2015-7-1,0.933333
2,2015-7-16,1.0
3,2015-8-1,0.8
4,2015-8-16,0.5625
5,2015-9-1,0.533333
6,2015-9-15,0.666667
7,2015-10-1,0.6
8,2015-10-16,1.0625
9,2015-11-1,0.4
10,2015-11-15,1.066667
11,2015-12-1,0.666667
12,2015-12-16,0.9375
13,2016-1-1,0.266667
14,2016-1-16,0.4375
15,2016-2-1,0.785714
16,2016-2-14,0.28571399999999997
17,2016-3-1,0.4
18,2016-3-16,0.3125
19,2016-4-1,0.666667
20,2016-4-15,0.666667
21,2016-5-1,0.4
22,2016-5-16,0.9375
23,2016-6-1,1.6
24,2016-6-15,1.066667
25,2016-7-1,1.133333
26,2016-7-16,0.5
27,2016-8-1,0.666667
28,2016-8-16,0.75
29,2016-9-1,0.6
30,2016-9-15,0.6
31,2016-10-1,0.333333
32,2016-10-16,0.875
33,2016-11-1,0.666667
34,2016-11-15,0.466667
35,2016-12-1,0.466667
36,2016-12-16,0.375
37,2017-1-1,0.533333
38,2017-1-16,0.5
39,2017-2-1,0.357143
40,2017-2-14,0.571429
41,2017-3-1,1.0
42,2017-3-16,0.4375
43,2017-4-1,0.13333299999999998
44,2017-4-15,0.4
45,2017-5-1,0.466667
46,2017-5-16,0.6875
47,2017-6-1,0.733333
48,2017-6-15,0.866667
49,2017-7-1,0.266667
50,2017-7-16,1.1875
51,2017-8-1,0.533333
52,2017-8-16,0.625
53,2017-9-1,0.733333
54,2017-9-15,0.8
55,2017-10-1,0.333333
56,2017-10-16,0.5
57,2017-11-1,0.466667
58,2017-11-15,0.933333
59,2017-12-1,0.533333
60,2017-12-16,0.3125
61,2018-1-1,0.533333
62,2018-1-16,1.1875
63,2018-2-1,0.571429
64,2018-2-14,0.714286
65,2018-3-1,0.6
66,2018-3-16,0.375
67,2018-4-1,0.333333
68,2018-4-15,0.933333
69,2018-5-1,0.4
70,2018-5-16,0.6875
71,2018-6-1,0.466667
72,2018-6-15,0.8
73,2018-7-1,0.8
74,2018-7-16,0.5625
75,2018-8-1,0.933333
76,2018-8-16,0.5
77,2018-9-1,0.8
78,2018-9-15,0.733333
79,2018-10-1,0.6
80,2018-10-16,0.4375
81,2018-11-1,0.4
82,2018-11-15,0.6
83,2018-12-1,0.933333
84,2018-12-16,0.625
85,2019-1-1,0.733333
86,2019-1-16,0.5
87,2019-2-1,0.28571399999999997
88,2019-2-14,0.571429
89,2019-3-1,0.666667
90,2019-3-16,0.875
91,2019-4-1,0.933333
92,2019-4-15,0.533333
93,2019-5-1,0.6
94,2019-5-16,0.3125
95,2019-6-1,0.333333
96,2019-6-15,0.733333
97,2019-7-1,0.533333
98,2019-7-16,0.875
99,2019-8-1,0.733333
100,2019-8-16,0.9375
101,2019-9-1,0.333333
102,2019-9-1,0.7446829332377009
103,2019-9-15,0.3924196623334043
104,2019-10-1,0.5298309458118498
105,2019-10-16,0.46415402922315674
106,2019-11-1,0.7218075422736152
107,2019-11-15,0.6752352278825622
108,2019-12-1,0.4413397378497626
109,2019-12-16,0.6078111497196853
110,2020-1-1,0.8013713729316931
111,2020-1-16,0.4201123823987652
112,2020-2-1,0.6307637992596661
113,2020-2-14,0.6869281983674309
114,2020-3-1,0.5777097982209161
115,2020-3-16,0.5328309668411861
116,2020-4-1,0.6853322886277317
117,2020-4-15,0.48534846931596404
118,2020-5-1,0.53580219125372
119,2020-5-16,0.45328757362415195
120,2020-6-1,0.7804264178391193
121,2020-6-15,0.6044601642449728
122,2020-7-1,0.7826319802181885
123,2020-7-16,0.7856403481979018
124,2020-8-1,0.6882518020110246
125,2020-8-16,0.6014267847127283
126,2020-9-1,0.7444557471056767
127,2020-9-15,0.47094137811147185
128,2020-10-1,0.4798097407082167
129,2020-10-16,0.43189890189049535
130,2020-11-1,0.6978162325058834
131,2020-11-15,0.7627813581577251
132,2020-12-1,0.49792224537833096
133,2020-12-16,0.6473692509368013
134,2021-1-1,0.7258861331594054
135,2021-1-16,0.3807641373497016
136,2021-2-1,0.6137840195635503
137,2021-2-14,0.6596792181731314
138,2021-3-1,0.6728153451828033
139,2021-3-16,0.6743264339907094
140,2021-4-1,0.6538367596568181
141,2021-4-15,0.518313257072022
142,2021-5-1,0.45700528739170065
143,2021-5-16,0.397995396485636
144,2021-6-1,0.7585192805266957
145,2021-6-15,0.600400466654172
146,2021-7-1,0.7838418406779136
147,2021-7-16,0.782187308012648
148,2021-8-1,0.7643506121637605
149,2021-8-16,0.5103233471156263
150,2021-9-1,0.7386021090829133
151,2021-9-15,0.4528171632669126
