,date,freq
0,2015-6-15,7.0
1,2015-7-1,6.066667
2,2015-7-16,7.5625
3,2015-8-1,6.2
4,2015-8-16,6.5625
5,2015-9-1,7.8
6,2015-9-15,6.933333
7,2015-10-1,6.866667
8,2015-10-16,4.5
9,2015-11-1,5.8
10,2015-11-15,6.2
11,2015-12-1,7.4
12,2015-12-16,8.6875
13,2016-1-1,8.733333
14,2016-1-16,5.625
15,2016-2-1,6.142857
16,2016-2-14,8.285714
17,2016-3-1,8.266667
18,2016-3-16,6.875
19,2016-4-1,7.8
20,2016-4-15,6.0
21,2016-5-1,7.866667
22,2016-5-16,6.4375
23,2016-6-1,7.733333
24,2016-6-15,7.133333
25,2016-7-1,7.0
26,2016-7-16,7.875
27,2016-8-1,9.2
28,2016-8-16,7.75
29,2016-9-1,6.733333
30,2016-9-15,9.266667
31,2016-10-1,8.133333
32,2016-10-16,7.625
33,2016-11-1,7.0
34,2016-11-15,7.866667
35,2016-12-1,8.333333
36,2016-12-16,5.5625
37,2017-1-1,9.266667
38,2017-1-16,7.1875
39,2017-2-1,7.285714
40,2017-2-14,7.214286
41,2017-3-1,7.6
42,2017-3-16,5.9375
43,2017-4-1,8.4
44,2017-4-15,6.266667
45,2017-5-1,7.4
46,2017-5-16,7.0625
47,2017-6-1,6.8
48,2017-6-15,7.466667
49,2017-7-1,7.133333
50,2017-7-16,9.0
51,2017-8-1,6.733333
52,2017-8-16,6.625
53,2017-9-1,7.266667
54,2017-9-15,7.266667
55,2017-10-1,6.8
56,2017-10-16,7.125
57,2017-11-1,6.266667
58,2017-11-15,5.8
59,2017-12-1,8.6
60,2017-12-16,5.8125
61,2018-1-1,7.066667
62,2018-1-16,5.5625
63,2018-2-1,7.142857000000001
64,2018-2-14,6.428571
65,2018-3-1,5.266667
66,2018-3-16,6.75
67,2018-4-1,5.866667
68,2018-4-15,6.866667
69,2018-5-1,7.8
70,2018-5-16,7.625
71,2018-6-1,8.066667
72,2018-6-15,8.0
73,2018-7-1,6.066667
74,2018-7-16,8.8125
75,2018-8-1,6.4
76,2018-8-16,5.25
77,2018-9-1,6.466667
78,2018-9-15,6.8
79,2018-10-1,6.2
80,2018-10-16,5.6875
81,2018-11-1,6.8
82,2018-11-15,5.866667
83,2018-12-1,7.533333
84,2018-12-16,6.25
85,2019-1-1,6.733333
86,2019-1-16,6.0625
87,2019-2-1,5.357143
88,2019-2-14,5.5
89,2019-3-1,5.6666669999999995
90,2019-3-16,5.5
91,2019-4-1,7.3333330000000005
92,2019-4-15,7.066667
93,2019-5-1,7.4
94,2019-5-16,6.75
95,2019-6-1,7.6666669999999995
96,2019-6-15,6.933333
97,2019-7-1,7.533333
98,2019-7-16,6.125
99,2019-8-1,5.466667
100,2019-8-16,7.8125
101,2019-9-1,7.866667
102,2019-9-1,6.573733832060232
103,2019-9-15,6.421492475955084
104,2019-10-1,6.330028947534424
105,2019-10-16,7.249822487461588
106,2019-11-1,6.5363600133338
107,2019-11-15,7.789152484155605
108,2019-12-1,6.878881650824964
109,2019-12-16,6.857415818042959
110,2020-1-1,6.78842895469387
111,2020-1-16,5.719568614832063
112,2020-2-1,6.010467992539079
113,2020-2-14,6.384387973530869
114,2020-3-1,6.1068931389318575
115,2020-3-16,7.021178470516078
116,2020-4-1,6.735064904720705
117,2020-4-15,7.3530466748828545
118,2020-5-1,6.628796405214495
119,2020-5-16,7.774848801425058
120,2020-6-1,6.886884484364416
121,2020-6-15,7.340029508482538
122,2020-7-1,6.354303225235205
123,2020-7-16,5.605519786666869
124,2020-8-1,7.069047277099674
125,2020-8-16,7.210228717081416
126,2020-9-1,6.3615082379752135
127,2020-9-15,6.851054655147985
128,2020-10-1,6.683323268177762
129,2020-10-16,7.416135846224349
130,2020-11-1,6.714420848268845
131,2020-11-15,7.872984849457191
132,2020-12-1,7.005698208726407
133,2020-12-16,7.212606657367366
134,2021-1-1,6.672167359971752
135,2021-1-16,5.755447385454318
136,2021-2-1,6.724000258275842
137,2021-2-14,6.9826559276066975
138,2021-3-1,6.37190737747323
139,2021-3-16,6.970397765897557
140,2021-4-1,6.749900968052217
141,2021-4-15,7.45620043778486
142,2021-5-1,6.738706873078728
143,2021-5-16,7.910505583706152
144,2021-6-1,7.021710290900325
145,2021-6-15,7.32314737162756
146,2021-7-1,6.624529286472464
147,2021-7-16,5.773068008549491
148,2021-8-1,6.88391894129562
149,2021-8-16,7.098854948335032
150,2021-9-1,6.42132022846005
151,2021-9-15,7.024870874963332
