,date,freq
0,2015-6-15,0.06666699999999999
1,2015-7-1,0.2
2,2015-7-16,0.625
3,2015-8-1,0.2
4,2015-8-16,0.4375
5,2015-9-1,0.266667
6,2015-9-15,0.2
7,2015-10-1,0.4
8,2015-10-16,0.625
9,2015-11-1,0.466667
10,2015-11-15,0.466667
11,2015-12-1,0.666667
12,2015-12-16,0.4375
13,2016-1-1,0.6
14,2016-1-16,0.25
15,2016-2-1,0.357143
16,2016-2-14,0.214286
17,2016-3-1,0.4
18,2016-3-16,0.25
19,2016-4-1,0.466667
20,2016-4-15,0.06666699999999999
21,2016-5-1,0.4
22,2016-5-16,0.4375
23,2016-6-1,0.13333299999999998
24,2016-6-15,0.333333
25,2016-7-1,0.533333
26,2016-7-16,0.3125
27,2016-8-1,0.2
28,2016-8-16,0.25
29,2016-9-1,0.266667
30,2016-9-15,0.2
31,2016-10-1,0.06666699999999999
32,2016-10-16,0.5625
33,2016-11-1,0.13333299999999998
34,2016-11-15,0.0
35,2016-12-1,0.333333
36,2016-12-16,0.3125
37,2017-1-1,0.733333
38,2017-1-16,0.375
39,2017-2-1,0.28571399999999997
40,2017-2-14,0.214286
41,2017-3-1,0.266667
42,2017-3-16,0.4375
43,2017-4-1,0.466667
44,2017-4-15,0.533333
45,2017-5-1,0.733333
46,2017-5-16,0.125
47,2017-6-1,0.466667
48,2017-6-15,0.4
49,2017-7-1,0.933333
50,2017-7-16,0.625
51,2017-8-1,0.2
52,2017-8-16,0.1875
53,2017-9-1,0.866667
54,2017-9-15,0.6
55,2017-10-1,0.466667
56,2017-10-16,0.5625
57,2017-11-1,0.266667
58,2017-11-15,0.4
59,2017-12-1,0.2
60,2017-12-16,0.1875
61,2018-1-1,0.13333299999999998
62,2018-1-16,0.75
63,2018-2-1,0.14285699999999998
64,2018-2-14,0.428571
65,2018-3-1,0.2
66,2018-3-16,0.1875
67,2018-4-1,0.466667
68,2018-4-15,0.13333299999999998
69,2018-5-1,0.266667
70,2018-5-16,0.5625
71,2018-6-1,0.466667
72,2018-6-15,0.533333
73,2018-7-1,0.333333
74,2018-7-16,0.375
75,2018-8-1,0.333333
76,2018-8-16,0.625
77,2018-9-1,0.6
78,2018-9-15,0.533333
79,2018-10-1,0.933333
80,2018-10-16,0.5625
81,2018-11-1,0.733333
82,2018-11-15,0.266667
83,2018-12-1,0.333333
84,2018-12-16,0.4375
85,2019-1-1,0.466667
86,2019-1-16,0.25
87,2019-2-1,0.357143
88,2019-2-14,0.642857
89,2019-3-1,0.13333299999999998
90,2019-3-16,0.625
91,2019-4-1,0.333333
92,2019-4-15,0.333333
93,2019-5-1,0.733333
94,2019-5-16,0.3125
95,2019-6-1,0.266667
96,2019-6-15,0.13333299999999998
97,2019-7-1,0.266667
98,2019-7-16,0.5625
99,2019-8-1,0.2
100,2019-8-16,0.375
101,2019-9-1,0.266667
102,2019-9-1,0.40889518717592654
103,2019-9-15,0.5639099956226132
104,2019-10-1,0.3103293031996183
105,2019-10-16,0.5269730483512465
106,2019-11-1,0.4113937114884273
107,2019-11-15,0.3752616540009608
108,2019-12-1,0.39809746564186343
109,2019-12-16,0.3538664594150447
110,2020-1-1,0.3914853102216474
111,2020-1-16,0.3046496699592436
112,2020-2-1,0.5628566773822608
113,2020-2-14,0.3777495925822094
114,2020-3-1,0.5263166273866173
115,2020-3-16,0.6634404376522316
116,2020-4-1,0.429708425076265
117,2020-4-15,0.6780097610868598
118,2020-5-1,0.3199529468012877
119,2020-5-16,0.3267189342093761
120,2020-6-1,0.34138082594659097
121,2020-6-15,0.38010171781622293
122,2020-7-1,0.3780311756767144
123,2020-7-16,0.2991554989104948
124,2020-8-1,0.5459795882586376
125,2020-8-16,0.23858297126288397
126,2020-9-1,0.5377118215545396
127,2020-9-15,0.4894975392247015
128,2020-10-1,0.3539291409107467
129,2020-10-16,0.660616687870984
130,2020-11-1,0.3434507068254396
131,2020-11-15,0.3146931165132545
132,2020-12-1,0.26595300402238947
133,2020-12-16,0.3231629723869337
134,2021-1-1,0.4646377982996613
135,2021-1-16,0.25755629844367944
136,2021-2-1,0.47571389103046763
137,2021-2-14,0.29139681318073213
138,2021-3-1,0.47815117557524445
139,2021-3-16,0.5727470374706373
140,2021-4-1,0.3569335758591109
141,2021-4-15,0.6070770071519012
142,2021-5-1,0.3678322784799158
143,2021-5-16,0.34587457247304515
144,2021-6-1,0.3469000929257495
145,2021-6-15,0.35381983738009776
146,2021-7-1,0.4084654928174829
147,2021-7-16,0.2911410148075281
148,2021-8-1,0.5352131972260106
149,2021-8-16,0.3156393954484511
150,2021-9-1,0.5173059141902538
151,2021-9-15,0.5902854601256851
