,date,freq
0,2015-6-15,9.0
1,2015-7-1,10.066667
2,2015-7-16,9.5625
3,2015-8-1,9.466667
4,2015-8-16,9.25
5,2015-9-1,10.533333
6,2015-9-15,10.4
7,2015-10-1,9.266667
8,2015-10-16,9.625
9,2015-11-1,11.133333
10,2015-11-15,8.266667
11,2015-12-1,8.4
12,2015-12-16,6.5625
13,2016-1-1,6.933333
14,2016-1-16,8.9375
15,2016-2-1,8.214286
16,2016-2-14,8.214286
17,2016-3-1,7.8
18,2016-3-16,7.9375
19,2016-4-1,9.266667
20,2016-4-15,9.6
21,2016-5-1,9.333333
22,2016-5-16,9.9375
23,2016-6-1,9.666667
24,2016-6-15,9.733333
25,2016-7-1,8.266667
26,2016-7-16,8.0625
27,2016-8-1,8.666667
28,2016-8-16,9.4375
29,2016-9-1,8.866667
30,2016-9-15,8.933333
31,2016-10-1,8.533333
32,2016-10-16,8.5625
33,2016-11-1,8.133333
34,2016-11-15,7.266667
35,2016-12-1,9.0
36,2016-12-16,7.875
37,2017-1-1,9.533333
38,2017-1-16,7.5
39,2017-2-1,8.857142999999999
40,2017-2-14,7.0
41,2017-3-1,8.133333
42,2017-3-16,8.5625
43,2017-4-1,7.933333
44,2017-4-15,9.2
45,2017-5-1,8.333333
46,2017-5-16,8.5
47,2017-6-1,8.0
48,2017-6-15,10.266667
49,2017-7-1,9.2
50,2017-7-16,7.625
51,2017-8-1,10.533333
52,2017-8-16,10.5625
53,2017-9-1,9.666667
54,2017-9-15,8.333333
55,2017-10-1,9.4
56,2017-10-16,8.375
57,2017-11-1,10.266667
58,2017-11-15,8.266667
59,2017-12-1,9.2
60,2017-12-16,6.875
61,2018-1-1,8.266667
62,2018-1-16,8.75
63,2018-2-1,8.642857000000001
64,2018-2-14,9.642857000000001
65,2018-3-1,9.466667
66,2018-3-16,8.25
67,2018-4-1,8.333333
68,2018-4-15,9.733333
69,2018-5-1,7.733333
70,2018-5-16,9.9375
71,2018-6-1,8.2
72,2018-6-15,9.666667
73,2018-7-1,8.066667
74,2018-7-16,8.0625
75,2018-8-1,8.266667
76,2018-8-16,7.0625
77,2018-9-1,8.066667
78,2018-9-15,8.2
79,2018-10-1,7.3333330000000005
80,2018-10-16,8.0625
81,2018-11-1,8.0
82,2018-11-15,6.3333330000000005
83,2018-12-1,7.733333
84,2018-12-16,6.125
85,2019-1-1,7.2
86,2019-1-16,7.375
87,2019-2-1,7.785714
88,2019-2-14,7.428571000000001
89,2019-3-1,5.6666669999999995
90,2019-3-16,7.4375
91,2019-4-1,8.6
92,2019-4-15,6.533333
93,2019-5-1,9.4
94,2019-5-16,8.375
95,2019-6-1,7.133333
96,2019-6-15,8.266667
97,2019-7-1,7.466667
98,2019-7-16,8.625
99,2019-8-1,8.266667
100,2019-8-16,7.8125
101,2019-9-1,8.266667
102,2019-9-1,8.050482413373077
103,2019-9-15,7.840470101988133
104,2019-10-1,8.312787677323918
105,2019-10-16,8.145264337516936
106,2019-11-1,7.740535040492745
107,2019-11-15,7.773967460626271
108,2019-12-1,7.5296806620220265
109,2019-12-16,7.500727707641524
110,2020-1-1,7.781493152403443
111,2020-1-16,8.00579997080668
112,2020-2-1,7.379586902890368
113,2020-2-14,6.804148098780427
114,2020-3-1,7.763193436357987
115,2020-3-16,8.096341463212635
116,2020-4-1,7.277371864516911
117,2020-4-15,8.776210287965124
118,2020-5-1,7.659804743081257
119,2020-5-16,7.414903500616923
120,2020-6-1,7.504947334329511
121,2020-6-15,7.390716665362226
122,2020-7-1,8.112717646100728
123,2020-7-16,8.078828488945776
124,2020-8-1,7.625800515442813
125,2020-8-16,7.250282137588327
126,2020-9-1,7.818871780879018
127,2020-9-15,8.107403248046186
128,2020-10-1,7.6110442873939546
129,2020-10-16,8.62109764998721
130,2020-11-1,7.915512726083598
131,2020-11-15,7.52245448527696
132,2020-12-1,7.744397354824397
133,2020-12-16,7.471002765568278
134,2021-1-1,8.085755404714455
135,2021-1-16,8.09395119707284
136,2021-2-1,7.547263143681227
137,2021-2-14,7.312179992806059
138,2021-3-1,7.856435829223269
139,2021-3-16,8.019893018708972
140,2021-4-1,7.63943121589519
141,2021-4-15,8.56064666728811
142,2021-5-1,7.723680944026458
143,2021-5-16,7.5380202138606425
144,2021-6-1,7.549440019688766
145,2021-6-15,7.434922664214666
146,2021-7-1,8.007568897313334
147,2021-7-16,8.057726841330178
148,2021-8-1,7.537720659783505
149,2021-8-16,7.125163984813091
150,2021-9-1,7.8065963586448195
151,2021-9-15,8.088203722689126
