"date","freq"
2015-6-15,9.000000
2015-7-1,9.333333
2015-7-16,9.875000
2015-8-1,10.200000
2015-8-16,10.250000
2015-9-1,8.400000
2015-9-15,10.333333
2015-10-1,10.066667
2015-10-16,9.625000
2015-11-1,9.266667
2015-11-15,8.200000
2015-12-1,10.800000
2015-12-16,8.500000
2016-1-1,10.600000
2016-1-16,11.187500
2016-2-1,10.928571
2016-2-14,9.428571
2016-3-1,9.333333
2016-3-16,8.187500
2016-4-1,10.066667
2016-4-15,9.800000
2016-5-1,8.266667
2016-5-16,10.000000
2016-6-1,9.333333
2016-6-15,11.800000
2016-7-1,10.533333
2016-7-16,8.875000
2016-8-1,9.666667
2016-8-16,6.937500
2016-9-1,8.400000
2016-9-15,9.933333
2016-10-1,8.733333
2016-10-16,10.437500
2016-11-1,8.266667
2016-11-15,8.066667
2016-12-1,9.466667
2016-12-16,8.750000
2017-1-1,6.400000
2017-1-16,8.687500
2017-2-1,9.214286
2017-2-14,10.071429
2017-3-1,8.733333
2017-3-16,8.500000
2017-4-1,8.200000
2017-4-15,8.333333
2017-5-1,9.200000
2017-5-16,7.875000
2017-6-1,10.800000
2017-6-15,7.933333
2017-7-1,9.200000
2017-7-16,8.937500
2017-8-1,11.066667
2017-8-16,9.500000
2017-9-1,11.933333
2017-9-15,10.400000
2017-10-1,10.000000
2017-10-16,11.187500
2017-11-1,8.600000
2017-11-15,7.066667
2017-12-1,7.733333
2017-12-16,6.875000
2018-1-1,7.266667
2018-1-16,7.250000
2018-2-1,7.714286
2018-2-14,7.214286
2018-3-1,8.466667
2018-3-16,7.312500
2018-4-1,10.000000
2018-4-15,10.266667
2018-5-1,8.333333
2018-5-16,10.062500
2018-6-1,11.533333
2018-6-15,11.133333
2018-7-1,11.933333
2018-7-16,9.500000
2018-8-1,10.866667
2018-8-16,10.125000
2018-9-1,9.200000
2018-9-15,10.600000
2018-10-1,8.533333
2018-10-16,9.750000
2018-11-1,10.600000
2018-11-15,9.733333
2018-12-1,9.333333
2018-12-16,7.812500
2019-1-1,7.333333
2019-1-16,9.375000
2019-2-1,5.785714
2019-2-14,6.500000
2019-3-1,8.200000
2019-3-16,7.250000
2019-4-1,8.200000
2019-4-15,7.933333
2019-5-1,9.066667
2019-5-16,8.500000
2019-6-1,8.933333
2019-6-15,7.866667
2019-7-1,7.466667
2019-7-16,9.812500
2019-8-1,8.466667
2019-8-16,8.750000
2019-9-1,9.666667
