"date","freq"
2015-6-15,4.466667
2015-7-1,4.266667
2015-7-16,4.312500
2015-8-1,4.533333
2015-8-16,3.375000
2015-9-1,4.600000
2015-9-15,4.666667
2015-10-1,3.400000
2015-10-16,3.500000
2015-11-1,3.866667
2015-11-15,4.600000
2015-12-1,3.866667
2015-12-16,3.312500
2016-1-1,3.200000
2016-1-16,5.500000
2016-2-1,4.357143
2016-2-14,4.928571
2016-3-1,4.933333
2016-3-16,4.187500
2016-4-1,5.666667
2016-4-15,4.000000
2016-5-1,4.666667
2016-5-16,4.000000
2016-6-1,4.866667
2016-6-15,4.333333
2016-7-1,4.133333
2016-7-16,5.312500
2016-8-1,4.000000
2016-8-16,5.625000
2016-9-1,4.266667
2016-9-15,4.400000
2016-10-1,4.266667
2016-10-16,3.937500
2016-11-1,4.600000
2016-11-15,4.400000
2016-12-1,4.133333
2016-12-16,3.937500
2017-1-1,3.800000
2017-1-16,3.375000
2017-2-1,4.000000
2017-2-14,4.142857
2017-3-1,4.200000
2017-3-16,4.812500
2017-4-1,4.333333
2017-4-15,4.066667
2017-5-1,4.266667
2017-5-16,4.562500
2017-6-1,6.333333
2017-6-15,5.133333
2017-7-1,5.466667
2017-7-16,5.062500
2017-8-1,4.733333
2017-8-16,5.625000
2017-9-1,4.533333
2017-9-15,5.666667
2017-10-1,5.733333
2017-10-16,3.500000
2017-11-1,4.666667
2017-11-15,4.533333
2017-12-1,4.333333
2017-12-16,4.062500
2018-1-1,5.133333
2018-1-16,3.750000
2018-2-1,3.642857
2018-2-14,4.428571
2018-3-1,4.866667
2018-3-16,3.625000
2018-4-1,5.600000
2018-4-15,4.133333
2018-5-1,4.933333
2018-5-16,4.500000
2018-6-1,5.000000
2018-6-15,4.800000
2018-7-1,5.466667
2018-7-16,5.562500
2018-8-1,4.866667
2018-8-16,5.437500
2018-9-1,4.600000
2018-9-15,4.400000
2018-10-1,5.200000
2018-10-16,3.812500
2018-11-1,4.066667
2018-11-15,4.200000
2018-12-1,3.933333
2018-12-16,4.000000
2019-1-1,4.333333
2019-1-16,5.000000
2019-2-1,3.928571
2019-2-14,4.142857
2019-3-1,4.733333
2019-3-16,6.125000
2019-4-1,5.800000
2019-4-15,4.000000
2019-5-1,4.466667
2019-5-16,5.062500
2019-6-1,4.666667
2019-6-15,4.933333
2019-7-1,4.666667
2019-7-16,5.062500
2019-8-1,6.000000
2019-8-16,4.562500
2019-9-1,4.933333
