"date","freq"
2015-6-15,17.800000
2015-7-1,14.133333
2015-7-16,18.750000
2015-8-1,21.466667
2015-8-16,20.375000
2015-9-1,18.733333
2015-9-15,24.066667
2015-10-1,21.466667
2015-10-16,19.187500
2015-11-1,17.333333
2015-11-15,16.133333
2015-12-1,16.866667
2015-12-16,15.687500
2016-1-1,18.600000
2016-1-16,16.812500
2016-2-1,13.857143
2016-2-14,17.500000
2016-3-1,15.866667
2016-3-16,19.437500
2016-4-1,17.333333
2016-4-15,18.066667
2016-5-1,17.866667
2016-5-16,19.187500
2016-6-1,18.800000
2016-6-15,17.733333
2016-7-1,19.466667
2016-7-16,20.062500
2016-8-1,21.800000
2016-8-16,19.562500
2016-9-1,17.266667
2016-9-15,18.866667
2016-10-1,18.666667
2016-10-16,18.562500
2016-11-1,17.400000
2016-11-15,17.666667
2016-12-1,18.200000
2016-12-16,15.000000
2017-1-1,17.066667
2017-1-16,17.812500
2017-2-1,17.214286
2017-2-14,19.571429
2017-3-1,17.200000
2017-3-16,18.937500
2017-4-1,18.866667
2017-4-15,19.000000
2017-5-1,17.133333
2017-5-16,20.437500
2017-6-1,19.866667
2017-6-15,20.733333
2017-7-1,21.000000
2017-7-16,20.562500
2017-8-1,22.666667
2017-8-16,21.875000
2017-9-1,19.600000
2017-9-15,21.600000
2017-10-1,19.466667
2017-10-16,21.000000
2017-11-1,20.600000
2017-11-15,18.866667
2017-12-1,19.466667
2017-12-16,17.625000
2018-1-1,18.666667
2018-1-16,18.187500
2018-2-1,17.500000
2018-2-14,19.214286
2018-3-1,15.066667
2018-3-16,18.500000
2018-4-1,19.066667
2018-4-15,19.400000
2018-5-1,22.133333
2018-5-16,19.687500
2018-6-1,19.533333
2018-6-15,17.000000
2018-7-1,20.333333
2018-7-16,21.625000
2018-8-1,21.666667
2018-8-16,22.375000
2018-9-1,19.866667
2018-9-15,21.600000
2018-10-1,20.266667
2018-10-16,20.062500
2018-11-1,19.000000
2018-11-15,17.466667
2018-12-1,19.333333
2018-12-16,16.000000
2019-1-1,16.866667
2019-1-16,17.437500
2019-2-1,21.785714
2019-2-14,19.928571
2019-3-1,18.066667
2019-3-16,18.250000
2019-4-1,17.600000
2019-4-15,16.333333
2019-5-1,20.866667
2019-5-16,21.812500
2019-6-1,23.400000
2019-6-15,21.733333
2019-7-1,22.600000
2019-7-16,19.562500
2019-8-1,27.200000
2019-8-16,20.687500
2019-9-1,21.666667
