"date","freq"
2015-6-15,8.866667
2015-7-1,9.666667
2015-7-16,8.437500
2015-8-1,8.533333
2015-8-16,8.437500
2015-9-1,7.733333
2015-9-15,9.133333
2015-10-1,9.066667
2015-10-16,6.562500
2015-11-1,9.333333
2015-11-15,7.000000
2015-12-1,8.800000
2015-12-16,8.312500
2016-1-1,9.133333
2016-1-16,6.375000
2016-2-1,7.928571
2016-2-14,10.214286
2016-3-1,7.666667
2016-3-16,6.875000
2016-4-1,8.866667
2016-4-15,8.200000
2016-5-1,10.066667
2016-5-16,9.250000
2016-6-1,13.133333
2016-6-15,10.066667
2016-7-1,9.466667
2016-7-16,8.875000
2016-8-1,9.466667
2016-8-16,12.375000
2016-9-1,9.800000
2016-9-15,11.133333
2016-10-1,8.866667
2016-10-16,8.187500
2016-11-1,9.866667
2016-11-15,10.266667
2016-12-1,9.200000
2016-12-16,8.625000
2017-1-1,10.533333
2017-1-16,9.812500
2017-2-1,9.785714
2017-2-14,8.142857
2017-3-1,8.866667
2017-3-16,10.500000
2017-4-1,9.800000
2017-4-15,10.800000
2017-5-1,10.866667
2017-5-16,10.500000
2017-6-1,11.000000
2017-6-15,10.066667
2017-7-1,9.800000
2017-7-16,9.687500
2017-8-1,12.133333
2017-8-16,10.125000
2017-9-1,9.400000
2017-9-15,10.533333
2017-10-1,10.000000
2017-10-16,10.187500
2017-11-1,10.400000
2017-11-15,13.200000
2017-12-1,7.266667
2017-12-16,7.875000
2018-1-1,11.266667
2018-1-16,9.500000
2018-2-1,9.000000
2018-2-14,10.857143
2018-3-1,9.600000
2018-3-16,7.750000
2018-4-1,9.733333
2018-4-15,7.600000
2018-5-1,11.400000
2018-5-16,10.250000
2018-6-1,14.866667
2018-6-15,11.466667
2018-7-1,11.466667
2018-7-16,10.000000
2018-8-1,10.733333
2018-8-16,10.625000
2018-9-1,10.200000
2018-9-15,10.066667
2018-10-1,9.866667
2018-10-16,10.812500
2018-11-1,9.000000
2018-11-15,9.666667
2018-12-1,8.266667
2018-12-16,9.375000
2019-1-1,10.533333
2019-1-16,8.437500
2019-2-1,11.357143
2019-2-14,9.714286
2019-3-1,9.066667
2019-3-16,11.312500
2019-4-1,11.133333
2019-4-15,9.200000
2019-5-1,8.600000
2019-5-16,11.187500
2019-6-1,9.200000
2019-6-15,9.133333
2019-7-1,11.733333
2019-7-16,10.000000
2019-8-1,9.333333
2019-8-16,10.062500
2019-9-1,10.666667
2019-9-15,8.600000
